simulation_count,error
0.0,-0.022865662859946144
0.6006006006006006,0.30883788601792195
1.2012012012012012,0.2425513919398031
1.8018018018018018,0.10725029262220212
2.4024024024024024,0.5040976398532981
3.003003003003003,-0.06972434221115925
3.6036036036036037,0.19926105218577342
4.2042042042042045,-0.09145400385502675
4.804804804804805,0.1319569563403663
5.405405405405405,0.18068650353269367
6.006006006006006,-0.2014374873702894
6.606606606606607,0.24947319198433363
7.207207207207207,-0.13693608593386675
7.807807807807808,-0.10850876550997231
8.408408408408409,-0.004551579728323611
9.00900900900901,0.20587199408542764
9.60960960960961,0.3412240584913198
10.21021021021021,0.1590368810292812
10.81081081081081,0.027648944087510872
11.411411411411411,-0.41911795820513487
12.012012012012011,0.4021453101026709
12.612612612612613,-0.2161491588845847
13.213213213213214,-0.08106928851511945
13.813813813813814,0.16539090407062065
14.414414414414415,-0.17104826706429005
15.015015015015015,0.06395939528295001
15.615615615615615,-0.05617591542121776
16.216216216216218,0.12360830398489923
16.816816816816818,-0.0067392853068732024
17.41741741741742,-0.010326766095893641
18.01801801801802,0.275370907890779
18.61861861861862,0.08841186644334648
19.21921921921922,-0.19797071585538498
19.81981981981982,0.27900883157617223
20.42042042042042,-0.3089423992529934
21.02102102102102,-0.0704163234820352
21.62162162162162,-0.06387854139081076
22.22222222222222,-0.24460945964303513
22.822822822822822,0.4062076820080418
23.423423423423422,-0.16406546394542798
24.024024024024023,-0.30816577154600805
24.624624624624627,-0.1499057739302129
25.225225225225227,0.7512137877938491
25.825825825825827,-0.376880030780187
26.426426426426428,-0.31176453894605877
27.027027027027028,0.01568790745650963
27.62762762762763,-0.13652615896592674
28.22822822822823,-0.18939769630395956
28.82882882882883,0.11846606342445908
29.42942942942943,0.02785961538524092
30.03003003003003,0.29892564599800586
30.63063063063063,0.7452626059099919
31.23123123123123,0.01678829244848207
31.83183183183183,0.19792639428357356
32.432432432432435,0.02632019531883211
33.033033033033036,0.30955981811560174
33.633633633633636,0.008834694321815757
34.234234234234236,-0.029701575500893935
34.83483483483484,-0.18539533753822382
35.43543543543544,-0.0801263191640299
36.03603603603604,0.06262018448819812
36.63663663663664,-0.40989179412644
37.23723723723724,0.4495634173060371
37.83783783783784,-0.11745447985902445
