simulation_count,error
0.0,-1.6174915516691493
0.6006006006006006,0.1420688302882772
1.2012012012012012,0.11336689644637635
1.8018018018018018,-0.3664378122609578
2.4024024024024024,0.7146325773249996
3.003003003003003,-0.13304093388784466
3.6036036036036037,-0.46646926223870344
4.2042042042042045,-0.5950235224058678
4.804804804804805,-0.056330154452693834
5.405405405405405,-0.022836933212256095
6.006006006006006,-0.22882425662192568
6.606606606606607,-0.024984609013697697
7.207207207207207,-0.33252592449564966
7.807807807807808,0.20183915135824357
8.408408408408409,0.45157096154530496
9.00900900900901,0.058931809494883636
9.60960960960961,-0.6020704770035102
10.21021021021021,-0.3973062459496098
10.81081081081081,0.7947674245602501
11.411411411411411,-0.20930874483565368
12.012012012012011,0.6011907521020736
12.612612612612613,0.4860881830604827
13.213213213213214,-0.7801774489836022
13.813813813813814,0.501984477691436
14.414414414414415,-0.08484380215766711
15.015015015015015,-0.7632215069620524
15.615615615615615,0.15024493487428794
16.216216216216218,0.12247512681677192
16.816816816816818,0.0064239423432578616
17.41741741741742,-0.19295462307385972
18.01801801801802,-0.3767334493532463
18.61861861861862,-0.6002223244649489
19.21921921921922,-0.01646377067994304
19.81981981981982,0.615708346123558
20.42042042042042,0.42177986622632085
21.02102102102102,-0.33105795863893195
21.62162162162162,-0.0647501864540445
22.22222222222222,-0.3865220586830846
22.822822822822822,0.7467185609750961
23.423423423423422,-0.017462837964368653
24.024024024024023,-0.42963616022600776
24.624624624624627,0.5551011483452278
25.225225225225227,-0.18795125168002214
25.825825825825827,0.1937710227474215
26.426426426426428,0.9205837355313756
27.027027027027028,0.8378585318020552
27.62762762762763,-0.04200479681746307
28.22822822822823,-1.0001143805197286
28.82882882882883,-0.28741761257746445
29.42942942942943,0.38519249947738043
30.03003003003003,0.4183022371760615
30.63063063063063,-0.9916767762801034
31.23123123123123,-0.2706992185731172
31.83183183183183,-0.39472382102387993
32.432432432432435,-0.056902192267967326
33.033033033033036,0.363017869948043
33.633633633633636,-1.0255676451788414
34.234234234234236,0.6061201553876044
34.83483483483484,-0.04051717725349423
35.43543543543544,-0.11667873111459803
36.03603603603604,0.33452229890468216
36.63663663663664,-0.20023278231718156
37.23723723723724,-0.04985167197136126
37.83783783783784,0.5131494341579474
38.43843843843844,0.31652639845295266
39.03903903903904,-0.5788903446472373
39.63963963963964,0.6431775177662641
40.24024024024024,-0.5242300217833382
40.84084084084084,-0.38820090354273623
41.44144144144144,0.1705972062151115
42.04204204204204,0.19236030584654898
