time,true_x,true_y,true_z,est_x,est_y,est_z
4.5,-2.4799097682733903e-16,-1.350000000000001,-0.4576536686473021,0.07407627903344377,-0.9022301047788371,-0.40677105769494426
4.6000000000000005,-2.535018874235021e-16,-1.380000000000001,-0.4690798099947913,0.08376063651896172,-0.9049384588297175,-0.4102396069134619
4.7,-2.590127980196652e-16,-1.410000000000001,-0.4804499712943193,0.09028531624494372,-0.9038464733746214,-0.4298643555151771
4.800000000000001,-2.645237086158283e-16,-1.440000000000001,-0.49175570504584987,0.0928312131263063,-0.89792355676059,-0.4463831237975876
4.9,-2.700346192119914e-16,-1.470000000000001,-0.5029889609666041,0.08766744989169752,-0.8872041845332314,-0.45582126999871303
5.0,-2.755455298081545e-16,-1.500000000000001,-0.5141421356237312,0.2915715419745088,-1.0181681012173036,-0.47136541797334736
5.1000000000000005,-2.8105644040431757e-16,-1.5300000000000011,-0.525208119312001,0.2604634291049337,-1.012225628610318,-0.4818111134793399
5.2,-2.8656735100048066e-16,-1.5600000000000012,-0.5361803398874992,0.22390509424674812,-1.0172950159629846,-0.5010551310293397
5.300000000000001,-2.9207826159664375e-16,-1.5900000000000012,-0.5470528032870822,0.18368930846559425,-1.0280346050479328,-0.5212113996239165
5.4,-2.9758917219280684e-16,-1.6200000000000012,-0.5578201304837678,0.1405583478583922,-1.0421493711324026,-0.5296523722456096
5.5,-3.0310008278896993e-16,-1.6500000000000012,-0.5684775906502261,0.0966272095644717,-1.058135402049396,-0.5440209877855814
5.6000000000000005,-3.08610993385133e-16,-1.6800000000000013,-0.5790211303259034,0.053497136578427466,-1.0765074795684273,-0.5560620975863281
5.7,-3.141219039812961e-16,-1.7100000000000013,-0.5894473984079539,0.012538782970796834,-1.1001340897058487,-0.5683063503151987
5.800000000000001,-3.196328145774592e-16,-1.7400000000000013,-0.5997537668119032,-0.022532111326659245,-1.1331995255873681,-0.5706431673529656
5.9,-3.251437251736223e-16,-1.7700000000000014,-0.609938346674663,-0.046936476002614545,-1.1733243436332021,-0.5826091969260416
6.0,-3.3065463576978537e-16,-1.8000000000000014,-0.6200000000000004,0.040454103160452316,-1.3342239992670053,-0.5938634296747102
6.1000000000000005,-3.3616554636594846e-16,-1.8300000000000014,-0.629938346674663,0.04645133365003153,-1.3865355599575115,-0.6111167325776241
6.2,-3.4167645696211155e-16,-1.8600000000000014,-0.6397537668119032,0.062061042784569365,-1.4358262358392988,-0.6095509787101124
6.300000000000001,-3.4718736755827464e-16,-1.8900000000000015,-0.649447398407954,0.08055241457484631,-1.4815490517967067,-0.6149201656935698
6.4,-3.5269827815443773e-16,-1.9200000000000015,-0.6590211303259035,0.09982821276829681,-1.5258622108115933,-0.6316174015806245
6.5,-3.582091887506008e-16,-1.9500000000000015,-0.6684775906502262,0.11835557923380441,-1.5673273766126794,-0.6354229732340584
6.6000000000000005,-3.637200993467639e-16,-1.9800000000000015,-0.6778201304837679,0.13667243180443375,-1.6060105910238016,-0.6389876570667242
6.7,-3.69231009942927e-16,-2.0100000000000016,-0.6870528032870823,0.15434065456570872,-1.640821286327673,-0.6467824548034905
6.800000000000001,-3.747419205390901e-16,-2.0400000000000014,-0.6961803398874994,0.170123877846555,-1.6719911621146246,-0.6529029398893756
6.9,-3.802528311352532e-16,-2.070000000000001,-0.7052081193120011,0.1852229793613781,-1.701516618062937,-0.6665042734797195
7.0,-3.8576374173141627e-16,-2.100000000000001,-0.7141421356237314,-0.02879470915935014,-1.7954872174926155,-0.6711664549093469
7.1000000000000005,-3.9127465232757936e-16,-2.130000000000001,-0.7229889609666041,-0.015410550667481327,-1.8192159515777095,-0.6797538920279917
7.2,-3.9678556292374245e-16,-2.1600000000000006,-0.73175570504585,-0.0034793102545845997,-1.840298600722716,-0.6964857952636825
7.300000000000001,-4.0229647351990554e-16,-2.1900000000000004,-0.7404499712943196,0.0051346022733711316,-1.859798242398929,-0.6966004509353989
7.4,-4.0780738411606863e-16,-2.22,-0.7490798099947915,0.011811066961599882,-1.875336223628855,-0.6909925944246745
7.5,-4.133182947122317e-16,-2.25,-0.7576536686473023,0.016280402939629866,-1.8896265170863256,-0.711194700519782
7.6000000000000005,-4.188292053083948e-16,-2.28,-0.7661803398874996,0.017539632779729527,-1.901791461610829,-0.7168516899470767
7.7,-4.243401159045579e-16,-2.3099999999999996,-0.7746689072771187,0.01805861689411367,-1.9099963323748526,-0.7245300590098068
7.800000000000001,-4.29851026500721e-16,-2.3399999999999994,-0.7831286893008051,0.014646210532001566,-1.9172515391933898,-0.7382686614079401
7.9,-4.3536193709688407e-16,-2.369999999999999,-0.7915691819145575,0.008325320724321792,-1.920204029926129,-0.7517658194854269
8.0,-4.4087284769304716e-16,-2.399999999999999,-0.8000000000000006,0.4147991676062066,-2.0022006110144273,-0.7626530759045649
8.1,-4.463837582892103e-16,-2.429999999999999,-0.8084308180854437,0.3966942308619581,-1.9928970665964316,-0.7678933753047558
8.200000000000001,-4.518946688853733e-16,-2.4599999999999986,-0.8168713106991959,0.3754091420498629,-1.982615205984501,-0.7791038410098683
8.3,-4.574055794815364e-16,-2.4899999999999984,-0.8253310927228825,0.35004945887066113,-1.9725036844754011,-0.7929548340189594
8.4,-4.629164900776995e-16,-2.5199999999999982,-0.8338196601125016,0.3215092155816564,-1.9608551555113387,-0.8126640564038153
8.5,-4.684274006738626e-16,-2.549999999999998,-0.8423463313526989,0.2862243008574941,-1.949289166644541,-0.8211481586603232
8.6,-4.739383112700257e-16,-2.579999999999998,-0.8509201900052097,0.24598277402241467,-1.9385963757872602,-0.8270250766409275
8.700000000000001,-4.794492218661888e-16,-2.6099999999999977,-0.8595500287056816,0.20037058953827208,-1.9304333288408937,-0.8432638936682435
8.8,-4.849601324623519e-16,-2.6399999999999975,-0.8682442949541512,0.14805611965066945,-1.9229910709348679,-0.8618566979183389
8.9,-4.90471043058515e-16,-2.6699999999999973,-0.877011039033397,0.09066607033968452,-1.9160019416596696,-0.8737388871189328
9.0,-4.959819536546781e-16,-2.699999999999997,-0.8858578643762698,0.41571176732141213,-2.043028814067792,-0.8956785291967523
9.1,-5.0149286425084115e-16,-2.729999999999997,-0.8947918806880001,0.32810897035988235,-2.040041446119568,-0.9209801970436132
9.200000000000001,-5.070037748470042e-16,-2.7599999999999967,-0.9038196601125017,0.2419679021258978,-2.042312925845628,-0.9407810503206517
9.3,-5.125146854431673e-16,-2.7899999999999965,-0.9129471967129189,0.1543382258930717,-2.052138869289166,-0.9608889824368335
9.4,-5.180255960393304e-16,-2.8199999999999963,-0.9221798695162333,0.06614674325690675,-2.070472205245367,-0.9791940675092229
9.5,-5.235365066354935e-16,-2.849999999999996,-0.931522409349775,-0.020717230526064105,-2.104456762058394,-0.9862132485988289
9.600000000000001,-5.290474172316566e-16,-2.879999999999996,-0.9409788696740977,-0.10378698941744968,-2.1631342409083336,-1.004189992519858
9.700000000000001,-5.345583278278197e-16,-2.9099999999999957,-0.9505526015920472,-0.17046569493343355,-2.2585951020154136,-1.0095217618882721
9.8,-5.400692384239828e-16,-2.9399999999999955,-0.960246233188098,-0.20818928763429703,-2.3750536211168924,-1.0080184037636009
9.9,-5.455801490201459e-16,-2.9699999999999953,-0.9700616533253382,-0.21577402261486,-2.478265289656296,-1.0217737209399083
10.0,-5.51091059616309e-16,-2.999999999999995,-0.9800000000000006,0.09315850125944994,-2.6495272112301973,-1.0310368508089969
10.100000000000001,-5.56601970212472e-16,-3.029999999999995,-0.9900616533253381,0.15286598430431547,-2.781680406209757,-1.0459958722434886
10.200000000000001,-5.621128808086351e-16,-3.0599999999999947,-1.000246233188098,0.22387875528907072,-2.9157477880712857,-1.060944499433977
10.3,-5.676237914047982e-16,-3.0899999999999945,-1.0105526015920472,0.29766354541044554,-3.049554406688005,-1.0643783142432124
10.4,-5.731347020009613e-16,-3.1199999999999943,-1.0209788696740976,0.3708208651900301,-3.18061340812027,-1.076986392808894
10.5,-5.786456125971244e-16,-3.149999999999994,-1.031522409349775,0.4400161081168838,-3.3071041838348854,-1.0896670806438298
10.600000000000001,-5.841565231932875e-16,-3.179999999999994,-1.0421798695162334,0.5076564397084808,-3.4291660199945273,-1.104313170667086
10.700000000000001,-5.896674337894506e-16,-3.2099999999999937,-1.052947196712919,0.570523470605294,-3.549465916216006,-1.108910052309476
10.8,-5.951783443856137e-16,-3.2399999999999936,-1.0638196601125018,0.6291101530784355,-3.6663275608320682,-1.118244953476504
10.9,-6.006892549817768e-16,-3.2699999999999934,-1.0747918806880001,0.6809576455106601,-3.784653872928053,-1.121632131268787
11.0,-6.062001655779399e-16,-3.299999999999993,-1.0858578643762697,0.36136382406184564,-3.8028212265110026,-1.129263667133494
11.100000000000001,-6.117110761741029e-16,-3.329999999999993,-1.0970110390333971,0.39995373191888994,-3.9412150846759,-1.1418806153392556
11.200000000000001,-6.17221986770266e-16,-3.3599999999999928,-1.1082442949541513,0.4180668148168268,-4.073251201495273,-1.157848044037501
11.3,-6.227328973664291e-16,-3.3899999999999926,-1.1195500287056819,0.41435348007124784,-4.195921895025037,-1.173390557990735
11.4,-6.282438079625922e-16,-3.4199999999999924,-1.13092019000521,0.38721045448751484,-4.307691490326916,-1.1996365916512748
11.5,-6.337547185587553e-16,-3.449999999999992,-1.142346331352699,0.34064933067314906,-4.4024265128383515,-1.2177968069866436
11.600000000000001,-6.392656291549184e-16,-3.479999999999992,-1.153819660112502,0.27695084159127153,-4.476082122395867,-1.2341163416305851
11.700000000000001,-6.447765397510815e-16,-3.509999999999992,-1.1653310927228826,0.20054174747453443,-4.522184348433786,-1.2460845984042535
11.8,-6.502874503472446e-16,-3.5399999999999916,-1.1768713106991961,0.11711157147837581,-4.542124177847027,-1.255857095982497
11.9,-6.557983609434077e-16,-3.5699999999999914,-1.188430818085444,0.030647643344227198,-4.532855662489668,-1.2598461816814428
12.0,-6.613092715395707e-16,-3.599999999999991,-1.2000000000000008,0.2546493087013849,-4.349727886351044,-1.2670479080237356
12.100000000000001,-6.668201821357338e-16,-3.629999999999991,-1.2115691819145578,0.16053858759747006,-4.2798003519677215,-1.2702069724989853
12.200000000000001,-6.723310927318969e-16,-3.659999999999991,-1.2231286893008055,0.09645988586082785,-4.195196321949354,-1.2725406597270545
12.3,-6.7784200332806e-16,-3.6899999999999906,-1.234668907277119,0.062238524004652615,-4.1030546100414,-1.2780134143782205
12.4,-6.833529139242231e-16,-3.7199999999999904,-1.2461803398874998,0.055970467717056785,-4.0054377804178065,-1.2844357991307167
12.5,-6.888638245203862e-16,-3.7499999999999902,-1.2576536686473028,0.06896234670377156,-3.9043151943523973,-1.2930829811197935
12.600000000000001,-6.943747351165493e-16,-3.77999999999999,-1.2690798099947918,0.09378813795836821,-3.802064458028251,-1.300864918854164
12.700000000000001,-6.998856457127124e-16,-3.80999999999999,-1.2804499712943198,0.12485361287694918,-3.7001629630039883,-1.3052656371125495
12.8,-7.053965563088755e-16,-3.8399999999999896,-1.2917557050458504,0.1593644515557843,-3.599623630387588,-1.3229631161054296
12.9,-7.109074669050386e-16,-3.8699999999999894,-1.3029889609666045,0.197102002922967,-3.5022030260685,-1.346269150089772
13.0,-7.164183775012016e-16,-3.8999999999999893,-1.314142135623732,0.30815204855143824,-3.482376200877009,-1.3665054816727809
13.100000000000001,-7.219292880973647e-16,-3.929999999999989,-1.3252081193120016,0.3703240017141752,-3.3762572192657494,-1.3924505582494373
13.200000000000001,-7.274401986935278e-16,-3.959999999999989,-1.3361803398874998,0.4385415439330284,-3.2880807747051946,-1.4208994896625118
13.3,-7.329511092896909e-16,-3.9899999999999887,-1.3470528032870828,0.5168330824881178,-3.2220407303320338,-1.441030332659545
13.4,-7.38462019885854e-16,-4.019999999999989,-1.3578201304837683,0.6046677666994876,-3.184041018389085,-1.4679772289904682
13.5,-7.439729304820171e-16,-4.049999999999989,-1.3684775906502267,0.6964943716788637,-3.180286219398475,-1.4939162696256267
13.600000000000001,-7.494838410781802e-16,-4.079999999999989,-1.3790211303259041,0.7830673465500274,-3.215597949679301,-1.508030489053887
13.700000000000001,-7.549947516743433e-16,-4.10999999999999,-1.3894473984079545,0.8616091200170639,-3.2814059413286905,-1.519773874730668
13.8,-7.605056622705064e-16,-4.13999999999999,-1.3997537668119038,0.9320886864128881,-3.3680527147913346,-1.5306631822459182
13.9,-7.660165728666694e-16,-4.16999999999999,-1.4099383466746636,0.9956900121827988,-3.468184898526574,-1.5507773761405155
14.0,-7.715274834628325e-16,-4.19999999999999,-1.420000000000001,1.010381860037449,-3.671118896954982,-1.5587554867938063
14.100000000000001,-7.770383940589956e-16,-4.229999999999991,-1.4299383466746636,1.0723204416575918,-3.7947298817809956,-1.5638347824840428
14.200000000000001,-7.825493046551587e-16,-4.259999999999991,-1.4397537668119038,1.1239426577335256,-3.9149966419608084,-1.5775002531902005
14.3,-7.880602152513218e-16,-4.289999999999991,-1.4494473984079546,1.1650252079914687,-4.0315617296818385,-1.586730207686672
14.4,-7.935711258474849e-16,-4.319999999999991,-1.4590211303259042,1.1961320239750306,-4.1459456219656525,-1.5928461543033565
14.5,-7.99082036443648e-16,-4.349999999999992,-1.4684775906502268,1.216889902249028,-4.258721964135328,-1.5998679544042862
14.600000000000001,-8.045929470398111e-16,-4.379999999999992,-1.4778201304837684,1.226213670195819,-4.370148361181911,-1.6073616746942503
14.700000000000001,-8.101038576359742e-16,-4.409999999999992,-1.487052803287083,1.223897748442953,-4.481445139339078,-1.6127372250941743
14.8,-8.156147682321373e-16,-4.439999999999992,-1.4961803398875,1.2063833395105632,-4.5877642260686775,-1.6181777148509275
14.9,-8.211256788283003e-16,-4.469999999999993,-1.5052081193120017,1.1720239650459106,-4.68656812063369,-1.6247888792093335
15.0,-8.266365894244634e-16,-4.499999999999993,-1.5141421356237321,0.9531132532953778,-4.7258981986436925,-1.6237972459762031
15.100000000000001,-8.321475000206265e-16,-4.529999999999993,-1.5229889609666047,0.8609823639520893,-4.792768915539959,-1.6443913777123873
15.200000000000001,-8.376584106167896e-16,-4.559999999999993,-1.5317557050458506,0.7655465164662093,-4.81677179714176,-1.6573323948499223
15.3,-8.431693212129527e-16,-4.589999999999994,-1.54044997129432,0.6756282522798118,-4.802773900208892,-1.667997958670999
15.4,-8.486802318091158e-16,-4.619999999999994,-1.549079809994792,0.5981558357904133,-4.760618843896091,-1.6790338501529214
15.5,-8.541911424052789e-16,-4.649999999999994,-1.557653668647303,0.5411352698060284,-4.696107598480102,-1.696500849554478
15.600000000000001,-8.59702053001442e-16,-4.679999999999994,-1.5661803398875,0.517869394925847,-4.610135853014667,-1.7111653159708766
15.700000000000001,-8.652129635976051e-16,-4.709999999999995,-1.5746689072771194,0.5409668410570964,-4.500188463040963,-1.736349485270262
15.8,-8.7072387419376815e-16,-4.739999999999995,-1.5831286893008059,0.5907446280035614,-4.417265531564215,-1.746151101208211
15.9,-8.762347847899312e-16,-4.769999999999995,-1.591569181914558,0.6438637762515694,-4.4433592650236395,-1.7709267453882782
16.0,-8.817456953860943e-16,-4.799999999999995,-1.6000000000000012,0.5169703324686917,-4.567221590780571,-1.7997365900258393
16.1,-8.872566059822574e-16,-4.829999999999996,-1.6084308180854443,0.5897170361530841,-4.672052210294807,-1.8064455048142591
16.2,-8.927675165784205e-16,-4.859999999999996,-1.6168713106991965,0.6594916796915956,-4.781772459673577,-1.800669829555151
16.3,-8.982784271745836e-16,-4.889999999999996,-1.625331092722883,0.7254787019661436,-4.8925911696828495,-1.798924257123042
16.400000000000002,-9.037893377707467e-16,-4.919999999999996,-1.6338196601125023,0.7890280838681349,-5.004609004759066,-1.800771455747829
16.5,-9.093002483669098e-16,-4.949999999999997,-1.6423463313526994,0.8484325279607715,-5.1196885075208,-1.807336165355443
16.6,-9.148111589630729e-16,-4.979999999999997,-1.6509201900052104,0.9015789258801927,-5.236934237725486,-1.809578682485144
16.7,-9.20322069559236e-16,-5.009999999999997,-1.6595500287056824,0.9481136027913775,-5.358059528828032,-1.8166262973491507
16.8,-9.25832980155399e-16,-5.039999999999997,-1.6682442949541518,0.9868480346485536,-5.4827372295492,-1.8122842877072738
16.900000000000002,-9.313438907515621e-16,-5.069999999999998,-1.6770110390333977,1.0139718276434004,-5.609004450572308,-1.8258266005427983
17.0,-9.368548013477252e-16,-5.099999999999998,-1.6858578643762703,0.8064419630906083,-5.6352519927443145,-1.8248070381131531
17.1,-9.423657119438883e-16,-5.129999999999998,-1.6947918806880007,0.7847421452109119,-5.786922333412245,-1.8473103628342928
17.2,-9.478766225400514e-16,-5.159999999999998,-1.7038196601125024,0.7340269605752178,-5.925330994923745,-1.8593420959350258
17.3,-9.533875331362145e-16,-5.189999999999999,-1.7129471967129195,0.6502574104677569,-6.045169493646327,-1.871176945526177
17.400000000000002,-9.588984437323776e-16,-5.219999999999999,-1.722179869516234,0.5417896073630774,-6.125001234733097,-1.883772979065635
17.5,-9.644093543285407e-16,-5.249999999999999,-1.7315224093497756,0.4217284536012611,-6.1463388808706725,-1.8914983382714943
17.6,-9.699202649247038e-16,-5.279999999999999,-1.7409788696740982,0.30415451342425354,-6.112925346119688,-1.8862464064352027
17.7,-9.754311755208669e-16,-5.31,-1.7505526015920478,0.1985067433076472,-6.039772198778786,-1.8805069804222523
17.8,-9.8094208611703e-16,-5.34,-1.7602462331880986,0.11336083718497181,-5.939967338039143,-1.8876257877268985
17.900000000000002,-9.86452996713193e-16,-5.37,-1.7700616533253388,0.054314396143488,-5.821140710755584,-1.8960146477476005
18.0,-9.919639073093561e-16,-5.4,-1.7800000000000014,-0.1741173820968563,-5.642787326608942,-1.9103533997434676
18.1,-9.974748179055192e-16,-5.430000000000001,-1.7900616533253388,-0.15381808397703742,-5.472267979993515,-1.9411591658233143
18.2,-1.0029857285016823e-15,-5.460000000000001,-1.8002462331880986,-0.07857598881465165,-5.305646397043327,-1.9695454715368932
18.3,-1.0084966390978454e-15,-5.490000000000001,-1.810552601592048,0.021467621049028173,-5.168768528301901,-1.986360038371101
18.400000000000002,-1.0140075496940085e-15,-5.520000000000001,-1.8209788696740983,0.11566337789760768,-5.140668881788838,-2.0030139485313962
18.5,-1.0195184602901716e-15,-5.550000000000002,-1.8315224093497757,0.2188773261263324,-5.223686822506848,-2.037275708338047
18.6,-1.0250293708863347e-15,-5.580000000000002,-1.8421798695162341,0.32698188213562046,-5.356669873060152,-2.044905613013971
18.7,-1.0305402814824977e-15,-5.610000000000002,-1.8529471967129196,0.42542127937900265,-5.505244433047704,-2.0554192694405615
18.8,-1.0360511920786608e-15,-5.640000000000002,-1.8638196601125026,0.5056839403822854,-5.662041394136512,-2.0597193789593957
18.900000000000002,-1.041562102674824e-15,-5.670000000000003,-1.8747918806880008,0.5615727259917939,-5.822539851167209,-2.0387101243794117
19.0,-1.047073013270987e-15,-5.700000000000003,-1.8858578643762705,0.6467962045205279,-5.942702121976208,-2.0370133504590187
19.1,-1.0525839238671501e-15,-5.730000000000003,-1.8970110390333979,0.6073901557958105,-6.1502439692161746,-2.0365818857615814
19.200000000000003,-1.0580948344633132e-15,-5.760000000000003,-1.908244294954152,0.508531596133513,-6.3474661270310655,-2.0443366170170645
19.3,-1.0636057450594763e-15,-5.790000000000004,-1.9195500287056826,0.3619414874333399,-6.521706117845071,-2.0405515279071222
19.400000000000002,-1.0691166556556394e-15,-5.820000000000004,-1.9309201900052106,0.2062170678530419,-6.616502729638801,-2.0362439852410614
19.5,-1.0746275662518025e-15,-5.850000000000004,-1.9423463313526996,0.0506654969537574,-6.605093103477139,-2.010274172145508
19.6,-1.0801384768479656e-15,-5.880000000000004,-1.9538196601125026,-0.10118180775862753,-6.5207906054122535,-1.9881022352547821
19.700000000000003,-1.0856493874441286e-15,-5.910000000000005,-1.9653310927228835,-0.23666646076098155,-6.396808820858816,-1.969921200283031
19.8,-1.0911602980402917e-15,-5.940000000000005,-1.9768713106991969,-0.340522879803871,-6.248394578158066,-1.9692330769153725
19.900000000000002,-1.0966712086364548e-15,-5.970000000000005,-1.9884308180854446,-0.4050721705589687,-6.084474462220524,-1.9951092678338993
20.0,-1.102182119232618e-15,-6.000000000000005,-2.0000000000000013,-0.3993580780792544,-5.923364050479112,-2.031226170602477
20.1,-1.107693029828781e-15,-6.030000000000006,-2.011569181914558,-0.34241712423269666,-5.71478701731673,-2.079356057567635
20.200000000000003,-1.113203940424944e-15,-6.060000000000006,-2.0231286893008056,-0.22043029411545634,-5.524462255914139,-2.1416130851500554
20.3,-1.1187148510211072e-15,-6.090000000000006,-2.0346689072771187,-0.07549205687666857,-5.37225774329588,-2.1947868908292465
20.400000000000002,-1.1242257616172703e-15,-6.120000000000006,-2.0461803398874996,0.04666569214341175,-5.332309794769173,-2.2193156385232053
20.5,-1.1297366722134334e-15,-6.150000000000007,-2.057653668647302,0.16888724438267136,-5.432109404173425,-2.263615322144894
20.6,-1.1352475828095964e-15,-6.180000000000007,-2.069079809994791,0.3007265772314213,-5.602506267785451,-2.3024093194000836
20.700000000000003,-1.1407584934057595e-15,-6.210000000000007,-2.080449971294319,0.41848999975477996,-5.791764399323473,-2.3037502354249915
20.8,-1.1462694040019226e-15,-6.240000000000007,-2.0917557050458493,0.5032227733881589,-5.98286113340456,-2.293120597091734
20.900000000000002,-1.1517803145980857e-15,-6.270000000000008,-2.102988960966603,0.5426696683900479,-6.174439499805978,-2.2726256152814135
21.0,-1.1572912251942488e-15,-6.300000000000008,-2.11414213562373,0.7092560974382084,-6.352685583301098,-2.2479827360634386
21.1,-1.1628021357904119e-15,-6.330000000000008,-2.1252081193119996,0.5900400461814805,-6.590022454277251,-2.240351517726676
21.200000000000003,-1.168313046386575e-15,-6.360000000000008,-2.1361803398874977,0.41497453130169415,-6.807918697570291,-2.20887680267587
21.3,-1.173823956982738e-15,-6.390000000000009,-2.1470528032870804,0.24323075358421697,-6.951599695071324,-2.1871649786811713
