时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),ESKF估计位置X(m),ESKF估计位置Y(m),ESKF估计位置Z(m)
2.363000000000000000e+03,-1.225895180431966310e+03,2.643103406344205837e+02,0.000000000000000000e+00,-1.138311420347375588e+03,2.924606209888256103e+02,8.843023189963066244e-01
2.364000000000000000e+03,-1.228232712238887189e+03,2.637543660010212534e+02,0.000000000000000000e+00,-1.138550075295984925e+03,2.923762539556508386e+02,8.572412657672220382e-01
2.365000000000000000e+03,-1.230570244044479296e+03,2.630871964412581860e+02,0.000000000000000000e+00,-1.138788236126763650e+03,2.922998496151910786e+02,8.244393424412311822e-01
2.366000000000000000e+03,-1.232907775851399947e+03,2.624200268814951187e+02,0.000000000000000000e+00,-1.139025014229084263e+03,2.922337157520821052e+02,7.929741594125938597e-01
2.367000000000000000e+03,-1.235151806384981001e+03,2.617528573217320513e+02,0.000000000000000000e+00,-1.139255717709878809e+03,2.921696312801408340e+02,7.596566213395038458e-01
2.368000000000000000e+03,-1.237489338190573335e+03,2.611968826883327779e+02,0.000000000000000000e+00,-1.139488999113003047e+03,2.921322180824182624e+02,7.314669882977419268e-01
2.369000000000000000e+03,-1.239826869997493986e+03,2.605297131285697105e+02,0.000000000000000000e+00,-1.139731388944786659e+03,2.921045578180469988e+02,7.057228398882946507e-01
2.370000000000000000e+03,-1.242164401803085866e+03,2.598625435688065863e+02,0.000000000000000000e+00,-1.139972728121593946e+03,2.920959338544781190e+02,6.884690219351145002e-01
2.371000000000000000e+03,-1.244408432336666920e+03,2.591953740090435190e+02,0.000000000000000000e+00,-1.161535627296839493e+03,2.864971527239199531e+02,6.820781303873990620e-01
2.372000000000000000e+03,-1.246745964143587798e+03,2.586393993756442455e+02,0.000000000000000000e+00,-1.161814343301435883e+03,2.865084170312919127e+02,6.685436623213383278e-01
2.373000000000000000e+03,-1.249083495949179905e+03,2.579722298158811213e+02,0.000000000000000000e+00,-1.162088835709222167e+03,2.865194612641801086e+02,6.655120708108213101e-01
2.374000000000000000e+03,-1.251327526484089731e+03,2.573050602561180540e+02,0.000000000000000000e+00,-1.162353689408206719e+03,2.865376793903353700e+02,6.714200799625360538e-01
